5300,4779,4739,4769,4739,4759,4739,4759,4749,4739,4739,4749,4759,4749,4749,4749,4759,4749,4739,4749,4759,4749,4739,4749,4759,4749,4739,4749,4759,4749,4739,4748,4759,4749,4739,4749,4769,4749,4749,4749,4769,4749,4749,4749,4769,4759,4749,4739,4769,4759,4749,4739,4769,4759,4749,4739,4759,4749,4749,4749,4759,4749,4749,4749,4759,4749,4749,4749,4759,4749,4739,4749,4759,4749,4739,4749,4769,4749,4749,4749,4769,4749,4749,4749,4769,4749,4748,4739,4769,4749,4749,4739,4769,4759,4748,4739,4769,4749,4749,4739,4769,4749,4749,4749,4759,4749,4749,4749,4759,4749,4749,4749,4759,4749,4739,4749,4759,4749,4739,4749,4759,4749,4749,4749,4769,4749,4749,4749,4769,4749,4749,4749,4769,4749,4749,4739,4769,4759,4749,4739,4769,4749,4749,4739,4769,4749,4749,4749,4759,4748,4749,4749,4759,4749,4749,4749,4759,4749,4739,4749,4759,4749,4739,4749,4759,4749,4739,4749,4769,4749,4749,4749,4769,4749,4749,4749,4769,4759,4749,4739,4769,4759,4749,4739,4769,4759,4749,4749,4759,4749,4749,4749,4759,4749,4749,4749,4759,4749,4739,4749,4759,4749,4739,4749,4759,4749,4739,4749,4759,4749,4739,4749,4770,4749,4749,4749,4769,4749,4749,4749,4769,4759,4749,4739,43362,4940,4759,4769,4739,4749,4749,4749,4738,4759,4739,4749,4749,4749,4739,4749,4739,4748,4739,4749,4739,4749,4739,46298,6963,6954,6933,6933,6943,6943,6943,6933,6954,6933,6933,6943,6953,6953,6943,6943,6923,6943,6954,6943,7164,7324,7274,7163,7414,7213,7034,7103,7664,7434,7154,7204,7194,7183,7283,7243,7304,7475,7354,7193,7243,7323,7183,7304,7374,7354,7554,7294,7264,7364,7374,7174,7584,7174,7294,7344,7314,15610,7224,7224,7354,7354,8216,7093,7224,7474,7143,7194,7224,7594,7144,7344,7324,7444,8486,7233,7063,7875,7274,7204,7204,7233,7494,7224,7845,7123,7064,7755,7354,7244,7735,7394,7163,7544,7975,7183,7194,7354,7635,7404,7254,7534,7304,7535,7464,7324,7174,7424,7214,7404,7204,7314,7224,7704,7354,7264,7875,9117,7163,7084,7494,7454,7575,7344,7324,7544,7464,7694,7514,7244,7424,7124,7274,7273,7283,7243,7354,7383,7203,7163,5972,4779,4759,4739,4729,4739,4729,4759,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4799,4739,4729,4739,4729,4739,4729,4739,4729,4729,4729,4729,4729,4729,4729,4739,4728,4739,4729,4739,4729,4739,4739,4739,4739,4739,4738,4739,4739,4739,4739,4739,4739,4739,4739,4739,4738,4739,4739,4739,4739,4739,4739,4739,4739,4739,4738,4739,4739,4739,4739,4739,4739,4739,4739,4739,4738,4739,4739,4739,4739,4739,4739,4739,4739,4739,4738,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739,4739
5660,5100,5090,5060,5089,5089,5090,5090,5100,5109,5089,5110,5090,5100,5099,5109,5100,5100,5110,5099,5109,5100,5110,5100,5099,5099,5100,5100,5110,5099,5109,5100,5100,5100,5099,5099,5110,5100,5110,5099,5109,5100,5100,5100,5099,5099,5110,5100,5110,5099,5099,5100,5100,5100,5110,5099,5110,5100,5110,5079,5119,5090,5120,5090,5120,5089,5120,5100,5120,5100,5119,5099,5120,5090,5120,5089,5119,5100,5120,5100,5120,5099,5120,5090,5120,5090,5119,5099,5120,5100,5120,5099,5119,5090,7494,7694,8797,9108,7664,7494,7745,6833,5130,5079,5089,5100,5100,5100,5089,5100,5100,5090,5099,5099,5090,5100,5100,5089,5099,5100,5090,5090,5099,5090,5090,5100,5099,5089,5100,5100,5090,5089,5090,5090,5090,5089,5089,5090,5090,5100,5089,5090,5100,5090,5089,5099,5100,5090,5100,5099,5089,5100,5100,5090,5099,5100,5090,5090,5099,5089,5090,5100,5090,5089,7073,8005,8096,9238,7624,7565,7584,7534,7765,6212,5090,5109,5100,5100,5090,5079,5089,5110,5090,5110,5099,5099,6072,8075,8486,8987,7514,7614,7745,6733,5090,5089,5100,5130,5140,5130,5130,5129,5129,5230,5240,5270,8265,8025,7715,7684,7174,5260,5270,5240,5260,5249,5250,5240,5260,5260,5250,5240,5250,5260,5250,5240,5250,5250,5250,5240,6923,7775,5500,5260,5269,5270,5270,5270,5270,5270,5270,5270,5270,5229,5270,5270,5270,5260,5270,5270,5270,5250,5259,5270,5270,5270,5260,5270,5270,5250,5250,5249,5250,5250,5250,5250,5250,5270,5270,5260,5250,5260,5259,5260,5260,5260,6622,7123,5270,5250,5259,5250,5260,5260,5270,5270,5260,5250,5260,5250,5260,5249,5250,5260,5250,5260,5250,5260,6733,7003,5230,5250,5249,5240,5250,5250,5250,5250,5250,5250,5861,7665,7564,7895,8225,8035,7725,7564,7785,7454,7434,7454,7454,7464,7454,7464,7434,7445,7454,7444,7444,7905,8376,7915,8426,8767,8737,7745,7684,7674,7784,7595,7474,7464,7444,7454,7444,7444,7444,7454,7454,7455,7444,7464,7444,7454,7444,7444,7444,7724,7465,7434,7444,7454,7454,7444,7464,7474,7444,7454,7454,7455,7444,7464,7454,7454,7444,7454,7454,7454,7454,7444,7445,7454,7454,7444,7454,7454,7454,7454,7444,7464,7444,7455,7434,7474,7444,7454,7444,7474,7444,7454,7444,7464,7465,7454,7454,7474,21260,6372,5270,5280,5280,5270,5270,5270,5280,5280,5280,5280,5280,5280,5280,5270,5270,5270,5270,5280,5280,5280,5280,5270,5270,5270,5270,5280,5279,5280,5280,5280,5270,5270,5270,5280,5280,5280,5280,5280,5270,5270,5270,5270,5280,5280,5280,5280,5270,5270,5270,5270,5280,5280,5280,5280,5280,5270,5270,5269,5280,5280,5280,5280,5280,5270,5270,5270,5280,5280,5280,5280,5280,5270,5270,5270,5280,5280,5280,5280,5280,5270,5270,5270,5280,5280,6162,7895,7684,5270,5240,5280
5671,5139,5109,5109,5120,5130,5140,5120,5130,5109,5119,5110,5120,5110,5110,5109,5110,5110,5120,5110,5119,5109,5120,5110,5110,5110,5119,5110,5110,5110,5120,5099,5109,5110,5120,5100,5110,5109,5120,5110,5110,5110,5119,5109,5110,5110,5110,5110,5109,5110,5120,5110,5110,5109,5119,5110,5110,5100,5120,5109,5110,5100,5120,5110,5109,5099,5120,5110,5110,5099,5119,5110,5110,5100,5120,5109,5109,5100,5120,5110,5109,5109,5120,5110,5120,5110,5119,5109,5120,5110,5120,5110,5109,5110,5120,5100,5110,5109,5119,5100,5110,5110,5120,5099,5110,5110,5120,5110,5109,5109,5110,5110,5110,5109,5119,5110,5110,5110,5120,5109,5109,5100,5120,5110,5109,5099,5120,5110,5110,5100,5119,5109,5110,5100,5120,5109,5109,5100,5120,5110,5110,5099,5119,5110,5110,5110,5120,5109,5110,5110,5120,5110,5119,5109,5120,5110,5110,5109,5119,5100,5110,5110,5120,5099,5109,5110,5120,5100,5109,5109,5120,5110,5110,5110,5119,5109,5110,5110,5120,5109,5109,5110,5120,5110,5110,5099,5119,5110,5110,5100,5119,5109,5110,5100,5120,5110,5119,5109,5120,5110,5120,5110,5119,5100,5120,5110,5120,5099,5119,5110,5120,5130,5120,5109,5119,5110,5120,5110,5110,5109,5119,5100,5120,5110,5119,5109,5120,5120,5120,5100,5099,5109,5130,5110,5110,5140,5139,5109,5160,5130,5130,5110,5150,5149,5119,5150,5110,5150,5110,5150,5119,5139,5130,5120,5120,5130,5130,5119,5119,5130,5130,5120,5130,5130,5129,5119,5130,5130,5130,5130,5129,5129,5130,5130,5130,5130,5140,5129,5119,5130,5130,5120,5120,5130,5129,5119,5130,5130,5130,5120,5129,5129,5130,5130,5130,5130,5130,5129,6322,7684,7996,8957,8145,8145,8036,9267,8196,7845,10801,9167,8105,8146,8055,9138,8596,8516,8025,8777,8496,8526,9468,8316,8175,8295,8265,8185,8216,8266,8225,8325,8335,8395,8265,8126,8256,8155,8195,8586,8225,8256,8436,8847,8226,9528,8476,8406,9178,9077,8016,8095,8697,11041,9918,8215,8196,8757,8346,7985,9087,8185,8186,8456,8436,9778,8607,8315,8155,8025,8826,9057,8646,9327,8266,8276,7855,7795,7785,7655,7764,6833,5139,5169,5169,5160,5160,5160,5170,5130,5130,5170,5169,5159,5159,5160,5170,5170,5170,5160,5160,5160,5170,5170,5169,5159,5159,5160,5170,5170,5170,5160,5160,5160,5170,5170,5170,5159,5159,5159,5170,5170,7535,7734,7484,7484,7494,7494,7494,7495,7484,7504,7495,7494,7484,7505,7484,7494,7474,7494,7494,7514,7484,7484,7494,7504,7494,7494,7504,7495,7494,7484,7505,7494,7484,7475,7504,7725,7664,7474,7484,7474,7494,7474,7505,7494,7514,7475,7494,7504,7494,7494,7484,7484,7584,7755,7494,7494,7504,7494,7494,7494,7605,7715,7484,7484,7505,7494,7484,7495,7474,7494,7484,7474,7504,7484,7484,7484,7494,7474,7484,7504
7514,6953,6943,6943,6953,6943,6943,6933,6933,6953,6953,6943,6963,6953,6953,6943,6953,6943,6933,6953,6953,7013,7193,7114,7805,7895,7124,7264,7434,7655,7193,8746,10300,8646,7594,7855,7835,7784,7274,8196,7915,7154,7073,7323,7293,7323,7744,7144,7154,7384,7815,7925,7685,7765,7704,7894,7173,7024,6943,6963,6943,6943,6963,6954,6933,7023,7585,8346,7644,8145,7735,7545,7073,7084,7113,7353,7334,7684,7675,7955,7133,7394,7554,7655,7795,7304,7875,8406,7885,7454,7895,8135,8386,7474,8075,7945,7675,8155,7584,7194,7013,6944,6943,6933,6943,6943,7013,7495,7454,7755,7905,7434,8106,7955,7855,7855,9589,7744,7764,7414,7644,7634,8035,8336,8927,7955,7504,7344,7023,6953,6953,6933,6943,6973,7234,7334,7254,7514,7404,7765,7494,7404,12223,6953,6944,6933,7104,7283,9327,7875,7925,7905,7404,7114,7664,7455,8145,7905,7474,7384,7154,7193,7364,7294,7745,8306,7684,7564,7604,7223,7013,6953,6953,6923,6933,6933,6934,7113,7154,7204,7153,7384,7063,7645,7584,7655,7174,6993,6933,6943,6953,6943,6963,6943,6933,6954,6933,6963,6943,6923,6963,6953,6953,6953,6953,6933,6953,6933,6964,6943,6943,6963,6953,6943,6943,6943,6943,6943,6954,6943,6933,6933,6943,6953,6943,6953,6943,6943,6964,6963,6933,6964,6943,6953,6963,6953,6943,6943,6933,6933,6953,6934,6943,6953,6943,6943,6933,6943,6943,6933,6943,6944,6933,6953,6953,6943,6933,6953,6943,6963,6963,6944,6943,6953,6964,6943,6953,6953,6953,6943,6963,6943,6953,6933,6953,6943,6943,6924,6933,6943,6963,6943,6953,6943,6943,6953,6943,6944,6943,6953,6933,6953,6943,6943,6933,6953,6953,6944,6933,6953,6943,6953,6933,6963,6953,6943,6953,6954,6953,6953,6944,6943,6943,6923,6943,6943,6963,6944,6933,6933,6953,6953,6953,6953,6933,6943,6933,6944,6933,6943,6954,6943,6943,6953,6943,6943,6943,6933,6943,6963,6964,6933,6943,6953,6953,6943,6943,6943,6943,6963,6954,6943,6933,6944,6943,6933,6943,6933,6943,6953,6954,6933,6953,6963,6943,6953,6943,6953,6953,6943,6933,6953,6953,6934,6933,6953,6953,6933,6943,6943,6954,6933,6943,6954,6943,6963,6933,6943,6943,6933,6943,6943,6953,6954,6943,6953,6953,6953,6953,6953,6943,6943,6943,6954,6953,6943,6934,6963,6953,6953,6933,6943,6943,6943,6923,6943,6934,6943,6933,6933,6943,6933,6943,6954,6943,6953,6944,6963,6943,6933,6933,6943,7184,6953,6934,6943,6933,6943,6943,6933,6933,6933,6943,6943,6944,6933,6933,6943,6943,6943,6933,6944,6923,6953,6943,6943,6953,6953,6963,6933,6943,6934,6933,6943,6953,6933,6923,6943,6954,6953,6933,6954,6963,6943,6933,6943,6963,6953,6943,6953,6953,6953,6953,6943,6954,6953,6953,6964,6953,6943,6954,6943,6933,6943,6943,6953,6953,6944,6943,6933
7514,6933,6943,6933,6943,6924,6933,6943,6933,6923,6933,6933,6933,6933,6943,6933,6933,6933,6943,6943,6943,6953,6933,6933,6933,6944,6943,6933,6943,6963,6933,6933,6953,6953,6933,6924,6943,6943,6943,6923,6943,6943,6944,6923,6943,6953,6943,6943,6943,6943,6943,6943,6944,6943,6943,6943,6943,6933,6923,6924,6943,6933,6943,6933,6943,6933,6934,6953,6943,6933,6943,6933,6933,6933,6943,6933,6933,6943,6943,6943,6933,6933,6953,6944,6933,6943,6943,6933,6933,6933,6944,6943,6943,6953,6943,6943,6943,6944,6943,6943,6933,6953,6933,6933,6934,6943,6933,7044,7234,7364,7314,7254,7164,7013,6953,6933,6933,6943,6944,6943,6953,6964,6933,6933,6933,6933,6933,6943,6934,6943,6933,6943,6943,6943,6943,6934,6943,6933,6953,6923,6943,6953,6933,6943,6943,6944,6943,6933,6933,6943,6943,6923,6934,6953,6943,6943,6933,6953,6943,6943,6923,6953,6944,6943,6943,6943,6943,6933,6933,6944,6953,6923,6943,6953,6943,6963,7233,7605,7615,7604,7454,7484,7735,8115,8346,7785,7985,7975,8145,7945,7184,7163,7534,7314,7043,7103,7094,7264,7133,7824,7333,7173,7234,7164,7594,7725,7885,7745,7323,7574,7174,6973,6923,6943,6933,6933,6933,6943,6943,7134,8145,8205,18055,7654,7054,7063,7103,7464,7474,7835,7535,7504,7204,8105,7584,7534,7564,7274,8927,8176,7704,7864,8145,8466,7865,7975,7404,8115,8225,7585,7173,7033,6943,6954,6943,6953,6964,7013,7214,7544,7745,7655,7775,8356,7694,16872,8296,7755,7715,7444,8285,7915,7925,7965,8466,7444,7494,7163,8275,7545,7013,6954,6953,6993,7374,7293,7424,7514,16010,7674,7204,6953,6963,6943,6963,6983,7354,8376,7735,15139,7935,7755,7875,7905,7595,7534,7234,7294,7264,7494,8727,7795,7755,7624,7585,7093,6933,6953,6923,6933,6923,6933,6923,6944,6943,7104,7193,7274,7184,7124,7484,7334,7775,7544,7093,6953,6943,7013,15490,7304,7193,6993,6933,6933,6943,6933,6943,6943,6943,6943,6934,6943,6943,6933,6943,6953,6943,6933,6943,12353,6953,6953,6943,6953,6953,6953,6944,6943,6963,6944,6923,6953,6963,6953,6943,6933,6953,6953,6943,6944,6953,6933,6964,6943,6943,6943,6963,6953,6943,6943,6953,6953,6944,6943,6963,6944,6953,6933,6953,6943,6953,6933,6963,6953,6953,6943,6933,6963,6954,6953,6953,6964,6963,6953,6933,6963,6953,6953,6943,6953,6953,6943,6943,6943,6944,6953,6963,6943,6953,6963,6953,6943,6963,6953,6933,6953,6943,6934,6953,6943,6944,6933,6953,6933,6953,6943,6953,6944,6953,6943,6954,6943,6953,6943,6933,21571,6993,6933,6953,6933,6963,6944,6953,6963,6944,6933,6943,6953,6943,6933,6943,6954,6943,6933,6943,6933,6923,6953,6943,6943,6943,6964,6943,6933,6943,6943,6953,6963,6933,6953,6943,6934,6943,6943,6933,6973,6933,6943,6933,6943
