661,341,280,300,260,260,260,260,301,251,271,291,291,271,270,280,280,270,260,271,251,261,271,250,250
731,491,481,461,461,451,451,450,451,451,450,451,451,450,441,441,440,441,451,440,441,441,440,441,441
1032,731,691,691,691,671,672,671,651,671,662,661,651,651,652,661,661,661,662,661,661,661,662,661,661
1382,1142,1092,1092,1072,1062,1072,1072,1072,1062,1062,1062,1072,1062,1062,1062,1072,1062,1072,1062,1062,1062,1072,1073,1072
2184,1923,1903,1863,1884,1874,1894,1874,1894,1864,1884,1874,1884,1863,1863,1863,1873,1873,1893,1873,1863,1883,1883,1873,1883
249439,74811,74810,74790,74790,74770,74730,74841,74841,74841,74811,74771,74791,74851,74811,74781,74771,74761,74761,74821,74851,74740,74800,74780,74781
488959,149811,149952,149822,149902,149811,149811,149882,149862,149962,155021,150793,150763,150793,150803,150763,150883,167615,150433,234030,225293,301156,291037,296929,290306
1530567,618633,580341,580191,580091,579709,580572,580041,586663,579820,579760,579750,579900,579689,569170,387789,387879,388070,387829,388130,387930,388270,387999,388300,388040
2555664,776029,775828,780407,776500,775918,775939,775829,791869,776049,775728,775788,776449,788442,776380,776861,777201,777181,793912,776751,776901,776941,777192,776540,797349
