0.347817,0.143697,0.818669,0.975283,0.892702,0.538621,0.508067,0.904783
0.137672,0.850318,0.236258,0.488298,0.428558,0.558631,0.397778,0.879465
0.252719,0.587101,0.501046,0.800438,0.701882,0.730828,0.946622,0.162579
0.873268,0.850325,0.369474,0.595855,0.474447,0.768549,0.718789,0.445277
0.868053,0.424337,0.403998,0.835454,0.0368795,0.371048,0.967342,0.372957
0.24777,0.686088,0.366255,0.567711,0.824127,0.203781,0.293189,0.328239
0.225923,0.435812,0.89167,0.326444,0.441508,0.146699,0.0786509,0.346582
0.60126,0.394691,0.167875,0.461477,0.206141,0.894313,0.293364,0.88002
