A:
0.347817,0.143697,0.818669,0.975283
0.892702,0.538621,0.508067,0.904783
0.137672,0.850318,0.236258,0.488298
0.428558,0.558631,0.397778,0.879465

B:
0.347817,0.143697,0.818669,0.975283
0.892702,0.538621,0.508067,0.904783
0.137672,0.850318,0.236258,0.488298
0.428558,0.558631,0.397778,0.879465
