571,350,331,331,310,300,301,301,301,311,300,300,310,301,301,311,301,300,310,300,301,311,301,301,310,300,310,301,301,311,301,300,310,300,301,311,301,301,310,300,300,311,301,301,311,300,300,300,301,301,301,301,300,300,300,301,301,301,311,300,300,310,301,301,311,301,300,310,300,301,301,301,311,300,300,310,301,301,311,301,300,310,300,301,311,301,301,310,300,300,311,301,311,301,300,310,300,301,311,301
551,301,301,290,300,290,311,291,291,290,290,290,290,300,301,291,291,291,291,290,290,290,290,291,291,291,291,291,290,290,300,290,291,291,291,291,291,291,290,290,290,300,291,291,291,291,301,290,290,290,290,291,291,291,291,291,290,300,290,290,290,291,301,291,291,291,290,290,290,290,291,291,291,291,291,290,290,290,300,290,291,291,291,301,301,290,290,290,290,301,291,291,291,291,300,290,290,290,291,291
531,311,310,320,311,301,311,300,301,300,300,301,301,301,301,300,300,300,300,301,311,291,301,300,300,300,300,301,291,301,301,300,300,300,300,301,301,291,301,301,301,310,300,300,291,291,301,301,301,290,290,300,301,301,301,291,291,300,300,300,300,291,301,301,301,300,300,290,300,301,301,301,291,291,300,300,300,291,291,291,301,301,300,290,290,300,301,301,301,291,300,300,300,300,301,291,301,301,301,300
420,240,240,230,230,230,220,221,221,221,220,220,220,220,220,221,221,220,220,220,221,221,221,220,220,220,221,211,221,210,210,210,220,211,221,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,221,221,221,220,220,210,221,211,211,210,220,210,221,221,221,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,221,221
421,241,241,231,221,220,220,220,220,220,221,221,220,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,220,221,221,220,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,220,221,221,220,220,220,220,221,231,220,230,220,230,221,231,221,230,220,230,221,231,221,230,220,230,220,231,221,220,220,220,220,221,221,221,220,220,220,221,221,221,220,220,220,220,221,221,220,220,220,220,221,221
