72449384,54050544,54177334,54058580,53954272,53949884,54128181,54170130,54085119,54064521,54147798,54753783,54794481,54009727,54027531,54084499,54214894,54128982,54337447,55887428,54122911,54239632,54180470,54071192,54911031,54657011,54242477,54083597,54083656,54137799,54160692,54111920,54248248,54188044,53984119,54060473,54143209,54067105,54088806,54218441,54025847,54280800,54329672,54066935,53975994,54141016,54097613,54160142,54107232,54079899,54319433,54144893,54517406,53998916,54719650,54466771,54060683,54029375,54222759,54041877,54437656,54078497,54365910,54418710,54145534,54218191,54045604,54217339,54095789,54059080,54072947,54257395,54098925,54146515,54151694,54149591,54063879,54019455,54078246,54071914,54070992,54234822,54318130,54061796,54174628,54100339,54105418,54054170,54499914,54498852,54364889,54068737,54062507,54463905,54345662,54173015,54058689,54148179,54117300,54461091
64406077,54843510,54014104,54055913,54054300,54117750,54111838,54023182,54137637,54191419,54000839,54000658,54027770,54205425,54228319,54137407,54094657,54158397,54055512,54210916,54088005,54066654,54047678,54152817,54136736,54097461,54314191,54145051,54123120,54163046,54356581,54168406,54491937,54432173,54169138,54084798,54570514,54942978,54064871,54490674,54063989,54339529,54185769,54195436,54097131,54271220,54090268,54059680,54100208,54157826,54107922,54054331,53978367,54246824,54069208,54381518,54255811,54086843,54061263,54112220,54078246,54241434,54091431,54177023,54399513,54045865,54050083,54106148,54276479,54268486,54191921,54431914,54225564,54095549,54277724,54129072,54161483,54165080,54079018,54100308,54098845,54061594,54694288,54182563,54010488,54161814,54571387,54066965,54359227,54213963,54233709,54093666,54475085,54417767,54330803,54489573,54120847,54551330,54101470,54056356
73049670,54175489,54189166,54242576,54278514,55182322,54702705,54295746,54198513,54944913,54937869,54917611,54496346,54310524,54863439,54267193,54346172,54460478,55207549,54494721,54904687,55139340,54417136,54463815,54853951,54655275,54402529,54496547,54840576,54568472,54759903,54305375,54440440,54776786,54423679,54725789,55370126,55181179,54432264,54478031,54339630,54432726,54372091,54918953,54599070,54908313,54212149,54493440,54632133,54274577,54353636,54722653,54636250,54407678,54785612,54448906,54219152,54375658,54664514,54340281,54428418,54216096,55211326,54319222,54298883,54315905,54558002,54420773,54962736,54466910,54834996,54297921,54339460,54550848,54436513,54160000,54850705,54362494,54282582,54530520,54756567,54727422,54204615,54431103,54951987,54736069,54652861,54291369,54858641,54448004,54360449,54696665,54297069,54287461,54481318,54757148,54318450,54550538,54413420,55224321
72040566,54168157,54253067,54360561,54632694,54514492,54383373,54255552,54455760,54277384,54354980,54440732,54496488,54314604,54335583,54641081,54360150,54247186,54645249,54663563,54279297,54465228,54900751,54174279,54778700,54272134,54164660,54495396,54225214,54810671,54510153,54233661,54346133,54117832,54280219,54284407,54472631,54348668,54509392,54196030,54531303,54729478,54391349,54661088,54383744,54230264,54310006,54439110,54684923,54212151,54243690,54246776,54707395,54443658,54132610,54320285,54598551,54265791,54749616,54507128,54138131,54533217,54065112,54192252,54106400,54135746,54391479,54671488,54106320,54268336,54557052,54386349,54254882,54178357,54711423,54389825,54205638,54390277,54532325,54374968,54205919,54549317,54332086,54176253,54819217,54665136,54289958,54512227,54830589,54284126,54174820,54138791,54175642,54643615,54352986,54381030,54601396,54205788,54303473,54230615
71773577,54182237,54293917,54207032,54248040,54109358,54185752,54084591,54262117,54144414,54396781,54074923,54033594,54070374,54133754,54132872,54120248,54353209,54128564,54673303,54739790,54411609,54212583,54135658,54026401,54042481,54241909,54037993,54412490,54204398,54221750,54074171,54203326,54103427,54080523,54331969,54005451,54111722,54121561,54442908,54051749,54368047,54483885,54120118,54269270,54762192,54775256,54621406,54585698,54150445,54053022,54209787,54804522,54201371,54048092,54113015,54177126,54192485,54088088,54083779,54852472,54401210,54437948,54100902,54062379,54186433,54252369,54115860,54030599,54107926,54270382,54219786,54194109,54239965,54808189,54142782,54123144,54194078,54204608,54027923,54103538,54106682,54034517,54046789,54166686,54136330,54197303,54193838,54091133,54180833,54051729,54204167,54368157,54394668,54407852,54198938,54281984,54592390,54420918,54409304
