0.916222,0.341239,0.0226224,0.260446,0.73714,0.413691,0.826114,0.660246
0.423499,0.670013,0.747792,0.093392,0.7019,0.588595,0.214262,0.082764
0.0159973,0.383173,0.326649,0.623625,0.99453,0.772398,0.726889,0.0734497
0.345887,0.0374344,0.384378,0.28109,0.771611,0.250169,0.538365,0.774334
0.835541,0.545663,0.293526,0.527206,0.700792,0.632204,0.515085,0.764308
0.465582,0.981057,0.335458,0.033327,0.974075,0.808521,0.0958981,0.180739
0.123155,0.736056,0.47684,0.79871,0.670177,0.00602079,0.459099,0.0809362
0.574683,0.930544,0.777954,0.496819,0.76962,0.0445477,0.290392,0.5127
