A:
0.916222,0.341239,0.0226224,0.260446
0.73714,0.413691,0.826114,0.660246
0.423499,0.670013,0.747792,0.093392
0.7019,0.588595,0.214262,0.082764

B:
0.916222,0.341239,0.0226224,0.260446
0.73714,0.413691,0.826114,0.660246
0.423499,0.670013,0.747792,0.093392
0.7019,0.588595,0.214262,0.082764
