206,206,188,790,101,755,380,142
806,551,390,370,285,286,968,504
744,322,40,707,60,390,184,808
461,273,601,267,900,392,259,22
837,327,567,966,730,211,598,854
39,542,600,71,930,915,478,109
817,45,387,941,189,700,382,337
603,658,648,890,970,596,830,804
